timestamp_us,voltage
5908061,1.631875
5912060,1.518875
5916061,1.501125
5920061,1.501125
5924062,1.513750
5928059,1.363000
5932063,1.267375
5936060,1.463500
5940062,1.846750
5944060,1.846750
5948059,2.334375
5952055,2.872375
5956063,2.980750
5960061,2.424125
5964063,1.860750
5968062,1.863625
5972060,1.863625
5976059,2.030500
5980060,1.912500
5984058,1.683500
5988062,1.582000
5992059,1.516500
5996063,1.481375
6000122,1.481375
6004065,1.559875
6008062,1.593250
6012059,1.489500
6016061,1.463000
6020064,1.553750
6024060,1.547250
6028059,1.547250
6032069,1.470000
6036064,1.524000
6040062,1.597250
6044062,1.530625
6048067,1.493750
6052065,1.572625
6056060,1.572625
6060060,1.574000
6064069,1.493375
6068066,1.536125
6072061,1.615750
6076061,1.543875
6080065,1.543875
6084066,1.498375
6088066,1.599375
6092065,1.627375
6096069,1.531125
6100056,1.550750
6104063,1.646750
6108057,1.646750
6112068,1.595125
6116066,1.517250
6120062,1.595875
6124055,1.648375
6128061,1.570250
6132062,1.570875
6136061,1.570875
6140063,1.666500
6144058,1.640750
6148061,1.570875
6152060,1.641875
6156062,1.698375
6160060,1.620125
6164059,1.620125
6168059,1.616125
6172062,1.725125
6176060,1.708625
6180061,1.610125
6184061,1.664750
6188061,1.753750
6192061,1.753750
6196063,1.689375
6200060,1.649500
6204064,1.725125
6208059,1.718000
6212062,1.620625
6216061,1.634625
6220062,1.634625
6224061,1.695875
6228061,1.627375
6232059,1.571375
6236062,1.648250
6240060,1.657125
6244061,1.657125
6248062,1.549125
6252061,1.557125
6256062,1.651750
6260062,1.608125
6264060,1.530000
6268061,1.600750
6272058,1.600750
6276060,1.655250
6280061,1.571875
6284063,1.554625
6288061,1.640750
6292062,1.615375
6296059,1.538625
6300062,1.538625
6304061,1.594625
6308062,1.652750
6312061,1.587625
6316061,1.575875
6320059,1.668625
6324062,1.659500
6328061,1.659500
6332062,1.570375
6336058,1.613250
6340059,1.687875
6344061,1.614625
6348056,1.568750
6352061,1.659250
6356063,1.659250
6360058,1.671250
6364062,1.576875
6368060,1.600625
6372061,1.688375
6376059,1.637125
6380059,1.574250
6384059,1.574250
6388063,1.650875
6392060,1.682500
6396063,1.595000
6400060,1.597000
6404090,1.677875
6408062,1.677875
6412062,1.632500
6416063,1.563250
6420063,1.640375
6424059,1.684000
6428062,1.587500
6432057,1.581375
6436064,1.581375
6440061,1.697500
6444061,1.682500
6448056,1.581000
6452063,1.627000
6456060,1.694750
6460062,1.617500
6464061,1.617500
6468060,1.588625
6472060,1.685750
6476062,1.677375
6480062,1.581375
6484063,1.622500
6488058,1.703750
6492062,1.703750
6496056,1.637750
6500063,1.581000
6504071,1.661500
6508064,1.691500
6512060,1.626000
6516063,1.662625
6520060,1.662625
6524061,1.747375
6528060,1.697250
6532060,1.641500
6536060,1.730250
6540060,1.791250
6544060,1.791250
6548062,1.734750
6552057,1.749875
6556059,1.814750
6560061,1.750750
6564062,1.661000
6568060,1.702875
6572061,1.702875
6576058,1.722375
6580062,1.618750
6584059,1.594625
6588060,1.681250
6592060,1.655375
6596060,1.555875
6600062,1.555875
6604088,1.601875
6608064,1.673625
6612064,1.605875
6616061,1.570375
6620061,1.648750
6624060,1.649750
6628062,1.649750
6632060,1.575625
6636062,1.621625
6640059,1.687875
6644062,1.584000
